camera,status,num_composition,num_compostition_camera,last_time_check_on_camera,last_lat_on_camera,last_lon_on_camera,vendor
vl_ngpt_tram_vitaz_31149_1,+,31149,1,,,,
vl_ngpt_tram_vitaz_31149_2,+,31149,2,,,,
vl_ngpt_tram_vitaz_31149_3,+,31149,3,,,,
vl_ngpt_tram_vitaz_31149_4,+,31149,4,,,,
vl_ngpt_tram_vitaz_31149_5,+,31149,5,,,,
vl_ngpt_tram_vitaz_31149_6,+,31149,6,,,,
vl_ngpt_tram_vitaz_31150_1,+,31150,1,2023-02-27 09:27:58,55.711885,37.606445,vl
vl_ngpt_tram_vitaz_31150_2,+,31150,2,2023-02-27 09:23:58,55.718585,37.608995,vl
vl_ngpt_tram_vitaz_31150_3,+,31150,3,2023-02-27 09:26:03,55.715143,37.607667,vl
vl_ngpt_tram_vitaz_31150_4,+,31150,4,2023-01-22 06:57:49,55.729958,37.636745,vl
vl_ngpt_tram_vitaz_31150_5,+,31150,5,2023-02-27 09:12:26,55.727172,37.613062,vl
vl_ngpt_tram_vitaz_31150_6,+,31150,6,2023-01-31 17:47:59,55.633907,37.603135,vl
vl_ngpt_tram_vitaz_31151_1,+,31151,1,2023-02-27 09:27:49,55.677785,37.665327,vl
vl_ngpt_tram_vitaz_31151_2,+,31151,2,2023-02-27 09:27:43,55.677785,37.665327,vl
vl_ngpt_tram_vitaz_31151_3,+,31151,3,2023-02-27 09:27:46,55.677785,37.665327,vl
vl_ngpt_tram_vitaz_31151_4,+,31151,4,2023-02-27 09:28:29,55.67712,37.664582,vl
vl_ngpt_tram_vitaz_31151_5,+,31151,5,2023-02-27 09:27:48,55.677785,37.665327,vl
vl_ngpt_tram_vitaz_31151_6,+,31151,6,2023-02-27 09:27:52,55.677785,37.665327,vl
vl_ngpt_tram_vitaz_31152_1,+,31152,1,2023-02-27 09:28:39,55.695525,37.621302,vl
vl_ngpt_tram_vitaz_31152_2,+,31152,2,2023-02-27 09:27:02,55.701012,37.621502,vl
vl_ngpt_tram_vitaz_31152_3,+,31152,3,2023-02-27 09:25:46,55.70189,37.621783,vl
vl_ngpt_tram_vitaz_31152_4,+,31152,4,2023-02-27 09:28:40,55.695525,37.621302,vl
vl_ngpt_tram_vitaz_31152_5,+,31152,5,2023-02-27 09:21:18,55.708403,37.62453,vl
vl_ngpt_tram_vitaz_31152_6,+,31152,6,2023-02-27 09:21:14,55.708403,37.62453,vl
vl_ngpt_tram_vitaz_31153_1,+,31153,1,2023-02-27 09:28:34,55.727313,37.612515,vl
vl_ngpt_tram_vitaz_31153_2,+,31153,2,2023-02-27 09:22:56,55.718375,37.608943,vl
vl_ngpt_tram_vitaz_31153_3,+,31153,3,2023-02-27 09:19:42,55.714455,37.60746,vl
vl_ngpt_tram_vitaz_31153_4,+,31153,4,2023-02-27 09:15:41,55.711753,37.618947,vl
vl_ngpt_tram_vitaz_31153_5,+,31153,5,2023-02-27 09:22:52,55.718375,37.608943,vl
vl_ngpt_tram_vitaz_31153_6,+,31153,6,2023-02-27 09:22:54,55.718375,37.608943,vl
vl_ngpt_tram_vitaz_31154_1,+,31154,1,2023-02-27 09:27:05,55.602503,37.589412,vl
vl_ngpt_tram_vitaz_31154_2,+,31154,2,2023-02-27 09:26:57,55.602503,37.589412,vl
vl_ngpt_tram_vitaz_31154_3,+,31154,3,2023-02-27 09:28:31,55.606375,37.590328,vl
vl_ngpt_tram_vitaz_31154_4,+,31154,4,2023-02-27 09:28:36,55.606375,37.590328,vl
vl_ngpt_tram_vitaz_31154_5,+,31154,5,2023-02-27 09:28:36,55.606375,37.590328,vl
vl_ngpt_tram_vitaz_31154_6,+,31154,6,2023-02-27 09:24:55,55.59881,37.588518,vl
vl_ngpt_tram_vitaz_31155_1,+,31155,1,,,,
vl_ngpt_tram_vitaz_31155_2,+,31155,2,,,,
vl_ngpt_tram_vitaz_31155_3,+,31155,3,,,,
vl_ngpt_tram_vitaz_31155_4,+,31155,4,,,,
vl_ngpt_tram_vitaz_31155_5,+,31155,5,,,,
vl_ngpt_tram_vitaz_31155_6,+,31155,6,,,,
vl_ngpt_tram_vitaz_31156_1,+,31156,1,2023-02-27 09:28:38,55.680565,37.672935,vl
vl_ngpt_tram_vitaz_31156_2,+,31156,2,2023-02-27 09:28:43,55.680565,37.672935,vl
vl_ngpt_tram_vitaz_31156_3,+,31156,3,2023-02-27 09:26:37,55.678157,37.665465,vl
vl_ngpt_tram_vitaz_31156_4,+,31156,4,2023-02-27 09:26:36,55.678157,37.665465,vl
vl_ngpt_tram_vitaz_31156_5,+,31156,5,2023-02-27 09:26:36,55.678157,37.665465,vl
vl_ngpt_tram_vitaz_31156_6,+,31156,6,2023-02-27 09:27:44,55.679355,37.668512,vl
vl_ngpt_tram_vitaz_31157_1,+,31157,1,2023-02-01 00:41:23,55.734598,37.693437,vl
vl_ngpt_tram_vitaz_31157_2,+,31157,2,2023-02-01 00:04:28,55.731445,37.663978,vl
vl_ngpt_tram_vitaz_31157_3,+,31157,3,2023-01-31 23:35:57,55.75644,37.648323,vl
vl_ngpt_tram_vitaz_31157_4,+,31157,4,2023-01-31 23:59:09,55.730272,37.639958,vl
vl_ngpt_tram_vitaz_31157_5,+,31157,5,2023-01-31 23:59:12,55.730272,37.639958,vl
vl_ngpt_tram_vitaz_31157_6,+,31157,6,2023-01-31 23:59:12,55.730272,37.639958,vl
vl_ngpt_tram_vitaz_31158_1,+,31158,1,2023-02-27 07:51:15,55.735975,37.69335,vl
vl_ngpt_tram_vitaz_31158_2,+,31158,2,2023-02-26 18:20:59,55.734455,37.694262,vl
vl_ngpt_tram_vitaz_31158_3,+,31158,3,2023-02-26 09:09:51,55.734737,37.694648,vl
vl_ngpt_tram_vitaz_31158_4,+,31158,4,2023-02-26 18:18:32,55.734455,37.694262,vl
vl_ngpt_tram_vitaz_31158_5,+,31158,5,2023-02-26 18:20:38,55.734455,37.694262,vl
vl_ngpt_tram_vitaz_31158_6,+,31158,6,2023-02-27 07:55:07,55.7358,37.695437,vl
vl_ngpt_tram_vitaz_31159_1,+,31159,1,2023-02-27 09:18:23,55.71171,37.618908,vl
vl_ngpt_tram_vitaz_31159_2,+,31159,2,2023-02-27 09:21:56,55.714457,37.607422,vl
vl_ngpt_tram_vitaz_31159_3,+,31159,3,2023-02-27 09:23:04,55.716607,37.608178,vl
vl_ngpt_tram_vitaz_31159_4,+,31159,4,2023-02-27 09:17:13,55.7115,37.622973,vl
vl_ngpt_tram_vitaz_31159_5,+,31159,5,2023-02-27 09:21:15,55.712778,37.606793,vl
vl_ngpt_tram_vitaz_31159_6,+,31159,6,2023-02-27 09:04:05,55.690193,37.622313,vl
vl_ngpt_tram_vitaz_31160_1,+,31160,1,2023-02-26 22:11:31,55.734795,37.694383,vl
vl_ngpt_tram_vitaz_31160_2,+,31160,2,2023-02-26 21:37:23,55.735897,37.69423,vl
vl_ngpt_tram_vitaz_31160_3,+,31160,3,2023-02-26 21:34:49,55.736953,37.683597,vl
vl_ngpt_tram_vitaz_31160_4,+,31160,4,2023-02-26 21:24:27,55.728325,37.650373,vl
vl_ngpt_tram_vitaz_31160_5,+,31160,5,2023-02-26 22:00:28,55.734795,37.694383,vl
vl_ngpt_tram_vitaz_31160_6,+,31160,6,2023-02-26 22:00:06,55.734795,37.694383,vl
vl_ngpt_tram_vitaz_31161_1,+,31161,1,2023-02-27 09:28:21,55.679666,37.584576,vl
vl_ngpt_tram_vitaz_31161_2,+,31161,2,2023-02-27 09:23:05,55.68149,37.565951,vl
vl_ngpt_tram_vitaz_31161_3,+,31161,3,2023-02-27 09:28:05,55.679666,37.584576,vl
vl_ngpt_tram_vitaz_31161_4,+,31161,4,2023-02-27 09:23:00,55.68149,37.565951,vl
vl_ngpt_tram_vitaz_31161_5,+,31161,5,2023-02-27 09:14:59,55.684254,37.551274,vl
vl_ngpt_tram_vitaz_31161_6,+,31161,6,2023-02-27 09:25:48,55.677212,37.57842,vl
vl_ngpt_tram_vitaz_31162_1,+,31162,1,2023-02-27 09:22:45,55.692122,37.536502,vl
vl_ngpt_tram_vitaz_31162_2,+,31162,2,2023-02-27 09:07:30,55.686408,37.547777,vl
vl_ngpt_tram_vitaz_31162_3,+,31162,3,2023-02-27 09:00:21,55.692175,37.56239,vl
vl_ngpt_tram_vitaz_31162_4,+,31162,4,2023-02-27 09:07:39,55.686417,37.54777,vl
vl_ngpt_tram_vitaz_31162_5,+,31162,5,2023-02-27 09:07:36,55.686417,37.54777,vl
vl_ngpt_tram_vitaz_31162_6,+,31162,6,2023-02-27 09:06:41,55.684907,37.550413,vl
vl_ngpt_tram_vitaz_31163_1,+,31163,1,2023-02-27 09:27:39,55.64925,37.605458,vl
vl_ngpt_tram_vitaz_31163_2,+,31163,2,2023-02-27 09:24:41,55.656102,37.605332,vl
vl_ngpt_tram_vitaz_31163_3,+,31163,3,2023-02-27 08:20:45,55.616423,37.592858,vl
vl_ngpt_tram_vitaz_31163_4,+,31163,4,2023-02-27 09:27:37,55.64925,37.605458,vl
vl_ngpt_tram_vitaz_31163_5,+,31163,5,2023-02-27 09:09:12,55.649517,37.60546,vl
vl_ngpt_tram_vitaz_31163_6,+,31163,6,2023-02-27 09:24:44,55.65606,37.605328,vl
vl_ngpt_tram_vitaz_31164_1,+,31164,1,2023-02-27 09:22:47,55.649156,37.605547,vl
vl_ngpt_tram_vitaz_31164_2,+,31164,2,2023-02-27 09:09:23,55.669337,37.625464,vl
vl_ngpt_tram_vitaz_31164_3,+,31164,3,2023-02-27 09:04:37,55.680469,37.624763,vl
vl_ngpt_tram_vitaz_31164_4,+,31164,4,2023-02-27 09:09:24,55.669337,37.625464,vl
vl_ngpt_tram_vitaz_31164_5,+,31164,5,2023-02-27 08:46:35,55.7115,37.62506,vl
vl_ngpt_tram_vitaz_31164_6,+,31164,6,2023-02-27 09:00:18,55.689716,37.622398,vl
vl_ngpt_tram_vitaz_31165_1,+,31165,1,2023-02-27 09:23:40,55.705733,37.586153,vl
vl_ngpt_tram_vitaz_31165_2,+,31165,2,2023-02-27 09:25:28,55.702317,37.580198,vl
vl_ngpt_tram_vitaz_31165_3,+,31165,3,2023-02-27 09:23:38,55.705733,37.586153,vl
vl_ngpt_tram_vitaz_31165_4,+,31165,4,2023-02-27 09:23:37,55.705733,37.586153,vl
vl_ngpt_tram_vitaz_31165_5,+,31165,5,2023-02-27 09:23:43,55.705733,37.586153,vl
vl_ngpt_tram_vitaz_31165_6,+,31165,6,2023-02-27 09:25:06,55.702317,37.580198,vl
vl_ngpt_tram_vitaz_31166_1,+,31166,1,2023-02-27 07:44:17,55.735787,37.694278,vl
vl_ngpt_tram_vitaz_31166_2,+,31166,2,2023-02-27 09:22:20,55.734283,37.694617,vl
vl_ngpt_tram_vitaz_31166_3,+,31166,3,2023-02-27 09:21:49,55.734283,37.694617,vl
vl_ngpt_tram_vitaz_31166_4,+,31166,4,2023-02-26 21:43:11,55.73143,37.664013,vl
vl_ngpt_tram_vitaz_31166_5,+,31166,5,2023-02-27 09:16:35,55.734283,37.694617,vl
vl_ngpt_tram_vitaz_31166_6,+,31166,6,2023-02-27 09:20:56,55.734283,37.694617,vl
vl_ngpt_tram_vitaz_31167_1,+,31167,1,2023-02-27 09:20:46,55.702457,37.580398,vl
vl_ngpt_tram_vitaz_31167_2,+,31167,2,2023-02-27 09:25:16,55.7097,37.593152,vl
vl_ngpt_tram_vitaz_31167_3,+,31167,3,2023-02-27 09:24:08,55.707985,37.59004,vl
vl_ngpt_tram_vitaz_31167_4,+,31167,4,2023-02-27 09:25:25,55.7097,37.593152,vl
vl_ngpt_tram_vitaz_31167_5,+,31167,5,2023-02-27 09:24:16,55.707985,37.59004,vl
vl_ngpt_tram_vitaz_31167_6,+,31167,6,2023-02-27 09:27:08,55.710563,37.600933,vl
vl_ngpt_tram_vitaz_31168_1,+,31168,1,2023-02-27 09:23:18,55.678865,37.64528,vl
vl_ngpt_tram_vitaz_31168_2,+,31168,2,2023-02-27 09:12:42,55.684319,37.623693,vl
vl_ngpt_tram_vitaz_31168_3,+,31168,3,2023-02-27 09:21:18,55.679913,37.636607,vl
vl_ngpt_tram_vitaz_31168_4,+,31168,4,2023-02-27 09:26:51,55.677175,37.661636,vl
vl_ngpt_tram_vitaz_31168_5,+,31168,5,2023-02-27 09:21:20,55.679913,37.636607,vl
vl_ngpt_tram_vitaz_31168_6,+,31168,6,2023-02-27 09:07:10,55.695512,37.621308,vl
vl_ngpt_tram_vitaz_31169_1,+,31169,1,2023-02-27 09:27:16,55.595265,37.588717,vl
vl_ngpt_tram_vitaz_31169_2,+,31169,2,2023-02-27 09:20:42,55.609257,37.590952,vl
vl_ngpt_tram_vitaz_31169_3,+,31169,3,2023-02-27 09:17:26,55.616433,37.592878,vl
vl_ngpt_tram_vitaz_31169_4,+,31169,4,2023-02-27 09:17:24,55.616433,37.592878,vl
vl_ngpt_tram_vitaz_31169_5,+,31169,5,2023-02-27 09:16:20,55.619728,37.593878,vl
vl_ngpt_tram_vitaz_31169_6,+,31169,6,2023-02-27 09:17:25,55.616433,37.592878,vl
vl_ngpt_tram_vitaz_31170_1,+,31170,1,2023-02-26 16:26:59,55.734792,37.694708,vl
vl_ngpt_tram_vitaz_31170_2,+,31170,2,2023-02-26 13:43:40,55.616405,37.59285,vl
vl_ngpt_tram_vitaz_31170_3,+,31170,3,2023-02-26 13:35:48,55.637892,37.605142,vl
vl_ngpt_tram_vitaz_31170_4,+,31170,4,2023-02-26 13:42:38,55.61966,37.593838,vl
vl_ngpt_tram_vitaz_31170_5,+,31170,5,2023-02-26 13:40:22,55.625342,37.596275,vl
vl_ngpt_tram_vitaz_31170_6,+,31170,6,2023-02-26 13:34:53,55.640097,37.605553,vl
vl_ngpt_tram_vitaz_31171_1,+,31171,1,2023-02-27 09:28:46,55.67816,37.665475,vl
vl_ngpt_tram_vitaz_31171_2,+,31171,2,2023-02-27 09:28:50,55.67816,37.665475,vl
vl_ngpt_tram_vitaz_31171_3,+,31171,3,2023-02-27 09:19:31,55.679978,37.636642,vl
vl_ngpt_tram_vitaz_31171_4,+,31171,4,2023-02-27 09:17:08,55.681678,37.625438,vl
vl_ngpt_tram_vitaz_31171_5,+,31171,5,2023-02-27 09:18:54,55.680387,37.633618,vl
vl_ngpt_tram_vitaz_31171_6,+,31171,6,2023-02-27 09:17:08,55.681678,37.625438,vl
vl_ngpt_tram_vitaz_31172_1,+,31172,1,2023-02-27 09:19:12,55.693535,37.564797,vl
vl_ngpt_tram_vitaz_31172_2,+,31172,2,2023-02-27 09:28:13,55.70797,37.59021,vl
vl_ngpt_tram_vitaz_31172_3,+,31172,3,2023-02-27 09:28:15,55.70797,37.59021,vl
vl_ngpt_tram_vitaz_31172_4,+,31172,4,2023-02-27 09:28:13,55.70797,37.59021,vl
vl_ngpt_tram_vitaz_31172_5,+,31172,5,2023-02-27 09:28:20,55.70797,37.59021,vl
vl_ngpt_tram_vitaz_31172_6,+,31172,6,2023-02-27 09:28:19,55.70797,37.59021,vl
vl_ngpt_tram_vitaz_31173_1,+,31173,1,2023-02-27 09:22:04,55.679907,37.637707,vl
vl_ngpt_tram_vitaz_31173_2,+,31173,2,2023-02-27 09:28:40,55.684155,37.62376,vl
vl_ngpt_tram_vitaz_31173_3,+,31173,3,2023-02-27 09:28:50,55.684155,37.623762,vl
vl_ngpt_tram_vitaz_31173_4,+,31173,4,2023-02-27 09:28:48,55.684155,37.623762,vl
vl_ngpt_tram_vitaz_31173_5,+,31173,5,2023-02-27 09:28:47,55.684155,37.623762,vl
vl_ngpt_tram_vitaz_31173_6,+,31173,6,2023-02-27 08:45:13,55.677892,37.655588,vl
vl_ngpt_tram_vitaz_31174_1,+,31174,1,2023-02-26 09:32:22,55.633928,37.603128,vl
vl_ngpt_tram_vitaz_31174_2,+,31174,2,2023-01-31 21:53:34,55.640159,37.605544,vl
vl_ngpt_tram_vitaz_31174_3,+,31174,3,2023-02-26 09:29:55,55.640145,37.605555,vl
vl_ngpt_tram_vitaz_31174_4,+,31174,4,2023-02-26 09:40:16,55.613248,37.591943,vl
vl_ngpt_tram_vitaz_31174_5,+,31174,5,2023-02-26 09:32:23,55.633928,37.603128,vl
vl_ngpt_tram_vitaz_31174_6,+,31174,6,2023-02-26 09:27:09,55.64563,37.60554,vl
vl_ngpt_tram_vitaz_31175_1,+,31175,1,,,,
vl_ngpt_tram_vitaz_31175_2,+,31175,2,,,,
vl_ngpt_tram_vitaz_31175_3,+,31175,3,,,,
vl_ngpt_tram_vitaz_31175_4,+,31175,4,,,,
vl_ngpt_tram_vitaz_31175_5,+,31175,5,,,,
vl_ngpt_tram_vitaz_31175_6,+,31175,6,,,,
vl_ngpt_tram_vitaz_31176_1,+,31176,1,2023-02-22 21:37:21,55.734943,37.695868,vl
vl_ngpt_tram_vitaz_31176_2,+,31176,2,2023-02-23 10:35:19,55.734815,37.695645,vl
vl_ngpt_tram_vitaz_31176_3,+,31176,3,2023-02-21 13:11:30,55.729285,37.646758,vl
vl_ngpt_tram_vitaz_31176_4,+,31176,4,2023-02-22 20:28:14,55.734413,37.694253,vl
vl_ngpt_tram_vitaz_31176_5,+,31176,5,2023-02-22 17:03:14,55.734422,37.694198,vl
vl_ngpt_tram_vitaz_31176_6,+,31176,6,2023-02-22 20:46:51,55.73581,37.695508,vl
vl_ngpt_tram_vitaz_31177_1,+,31177,1,2023-02-27 09:23:27,55.616438,37.592802,vl
vl_ngpt_tram_vitaz_31177_2,+,31177,2,2023-02-27 09:20:40,55.623857,37.595497,vl
vl_ngpt_tram_vitaz_31177_3,+,31177,3,2023-02-27 09:25:20,55.613323,37.591902,vl
vl_ngpt_tram_vitaz_31177_4,+,31177,4,2023-02-27 09:27:04,55.609258,37.59089,vl
vl_ngpt_tram_vitaz_31177_5,+,31177,5,2023-02-27 09:28:20,55.606525,37.5902,vl
vl_ngpt_tram_vitaz_31177_6,+,31177,6,2023-02-27 09:23:31,55.616438,37.592802,vl
vl_ngpt_tram_vitaz_31178_1,+,31178,1,2023-02-27 09:25:45,55.681703,37.62528,vl
vl_ngpt_tram_vitaz_31178_2,+,31178,2,2023-02-27 09:26:45,55.680968,37.629743,vl
vl_ngpt_tram_vitaz_31178_3,+,31178,3,2023-02-27 09:25:41,55.681703,37.62528,vl
vl_ngpt_tram_vitaz_31178_4,+,31178,4,2023-02-27 09:25:43,55.681703,37.62528,vl
vl_ngpt_tram_vitaz_31178_5,+,31178,5,2023-02-27 09:27:02,55.680938,37.62993,vl
vl_ngpt_tram_vitaz_31178_6,+,31178,6,2023-02-27 09:25:40,55.681703,37.62528,vl
vl_ngpt_tram_vitaz_31179_1,+,31179,1,2023-02-27 09:26:18,55.727262,37.61215,vl
vl_ngpt_tram_vitaz_31179_2,+,31179,2,2023-02-27 09:13:16,55.714255,37.607364,vl
vl_ngpt_tram_vitaz_31179_3,+,31179,3,2023-02-27 09:17:34,55.724517,37.611092,vl
vl_ngpt_tram_vitaz_31179_4,+,31179,4,2023-02-27 09:26:00,55.727284,37.612174,vl
vl_ngpt_tram_vitaz_31179_5,+,31179,5,2023-02-27 09:26:19,55.727262,37.61215,vl
vl_ngpt_tram_vitaz_31179_6,+,31179,6,2023-02-27 09:07:19,55.704321,37.61246,vl
vl_ngpt_tram_vitaz_31180_1,+,31180,1,2023-02-27 04:33:04,55.832235,37.643856,vl
vl_ngpt_tram_vitaz_31180_2,+,31180,2,2023-02-27 03:47:50,55.831824,37.643619,vl
vl_ngpt_tram_vitaz_31180_3,+,31180,3,2023-02-27 00:47:59,55.839728,37.661453,vl
vl_ngpt_tram_vitaz_31180_4,+,31180,4,2023-02-27 04:31:56,55.832235,37.643856,vl
vl_ngpt_tram_vitaz_31180_5,+,31180,5,2023-02-27 00:35:11,55.868002,37.663446,vl
vl_ngpt_tram_vitaz_31180_6,+,31180,6,2023-02-27 03:35:15,55.831428,37.643602,vl
vl_ngpt_tram_vitaz_31181_1,+,31181,1,2023-02-27 09:24:38,55.763357,37.734218,vl
vl_ngpt_tram_vitaz_31181_2,+,31181,2,2023-02-27 09:23:35,55.763357,37.734218,vl
vl_ngpt_tram_vitaz_31181_3,+,31181,3,2023-02-27 09:28:15,55.757057,37.740247,vl
vl_ngpt_tram_vitaz_31181_4,+,31181,4,2023-02-27 09:25:54,55.76094,37.736465,vl
vl_ngpt_tram_vitaz_31181_5,+,31181,5,2023-02-27 09:20:05,55.769785,37.728353,vl
vl_ngpt_tram_vitaz_31181_6,+,31181,6,2023-02-27 09:25:58,55.76094,37.736465,vl
vl_ngpt_tram_vitaz_31182_1,+,31182,1,2023-02-27 09:19:33,55.6921,37.536217,vl
vl_ngpt_tram_vitaz_31182_2,+,31182,2,2023-02-27 09:26:33,55.691065,37.539317,vl
vl_ngpt_tram_vitaz_31182_3,+,31182,3,2023-02-27 09:25:51,55.691982,37.537878,vl
vl_ngpt_tram_vitaz_31182_4,+,31182,4,2023-02-27 09:27:54,55.688267,37.54433,vl
vl_ngpt_tram_vitaz_31182_5,+,31182,5,2023-02-27 08:57:48,55.677228,37.579757,vl
vl_ngpt_tram_vitaz_31182_6,+,31182,6,2023-02-27 09:02:29,55.681152,37.567323,vl
vl_ngpt_tram_vitaz_31183_1,+,31183,1,2023-02-24 20:15:12,55.735625,37.69291,vl
vl_ngpt_tram_vitaz_31183_2,+,31183,2,2023-02-22 14:47:32,55.786165,37.676802,vl
vl_ngpt_tram_vitaz_31183_3,+,31183,3,2023-02-22 15:26:44,55.74664,37.670245,vl
vl_ngpt_tram_vitaz_31183_4,+,31183,4,2023-02-22 14:55:00,55.777212,37.673742,vl
vl_ngpt_tram_vitaz_31183_5,+,31183,5,2023-01-31 22:00:21,55.73444,37.694822,vl
vl_ngpt_tram_vitaz_31183_6,+,31183,6,2023-02-25 10:12:34,55.735873,37.695442,vl
vl_ngpt_tram_vitaz_31184_1,+,31184,1,2023-02-27 09:28:10,55.678447,37.650822,vl
vl_ngpt_tram_vitaz_31184_2,+,31184,2,2023-02-27 09:28:55,55.678777,37.647855,vl
vl_ngpt_tram_vitaz_31184_3,+,31184,3,2023-02-27 09:28:16,55.678447,37.650822,vl
vl_ngpt_tram_vitaz_31184_4,+,31184,4,2023-02-27 09:28:55,55.678783,37.647942,vl
vl_ngpt_tram_vitaz_31184_5,+,31184,5,2023-02-27 09:28:10,55.678447,37.650822,vl
vl_ngpt_tram_vitaz_31184_6,+,31184,6,2023-02-27 09:28:23,55.678463,37.650702,vl
vl_ngpt_tram_vitaz_31185_1,+,31185,1,2023-02-27 09:21:25,55.683743,37.559987,vl
vl_ngpt_tram_vitaz_31185_2,+,31185,2,2023-02-22 18:58:51,55.712675,37.606863,vl
vl_ngpt_tram_vitaz_31185_3,+,31185,3,2023-02-27 09:28:46,55.686437,37.547843,vl
vl_ngpt_tram_vitaz_31185_4,+,31185,4,2023-02-27 09:18:08,55.678867,37.57388,vl
vl_ngpt_tram_vitaz_31185_5,+,31185,5,2023-02-27 09:17:26,55.678042,37.576347,vl
vl_ngpt_tram_vitaz_31185_6,+,31185,6,2023-02-27 09:28:01,55.684952,37.550393,vl
vl_ngpt_tram_vitaz_31186_1,+,31186,1,2023-02-26 23:58:46,55.734763,37.69464,vl
vl_ngpt_tram_vitaz_31186_2,+,31186,2,2023-02-26 23:57:23,55.734763,37.69464,vl
vl_ngpt_tram_vitaz_31186_3,+,31186,3,2023-02-26 23:33:00,55.731412,37.663948,vl
vl_ngpt_tram_vitaz_31186_4,+,31186,4,2023-02-27 00:02:43,55.734763,37.69464,vl
vl_ngpt_tram_vitaz_31186_5,+,31186,5,2023-02-26 23:28:16,55.729368,37.646658,vl
vl_ngpt_tram_vitaz_31186_6,+,31186,6,2023-02-26 23:26:45,55.73027,37.639905,vl
vl_ngpt_tram_vitaz_31187_1,+,31187,1,2023-02-27 09:25:01,55.663995,37.614167,vl
vl_ngpt_tram_vitaz_31187_2,+,31187,2,2023-02-27 09:28:44,55.669227,37.6253,vl
vl_ngpt_tram_vitaz_31187_3,+,31187,3,2023-02-27 09:28:45,55.669227,37.6253,vl
vl_ngpt_tram_vitaz_31187_4,+,31187,4,,,,
vl_ngpt_tram_vitaz_31187_5,+,31187,5,,,,
vl_ngpt_tram_vitaz_31187_6,+,31187,6,,,,
vl_ngpt_tram_vitaz_31188_1,+,31188,1,2023-02-27 09:25:48,55.814738,37.695308,vl
vl_ngpt_tram_vitaz_31188_2,+,31188,2,2023-02-27 09:27:34,55.814918,37.694232,vl
vl_ngpt_tram_vitaz_31188_3,+,31188,3,2023-02-27 09:28:54,55.816955,37.688862,vl
vl_ngpt_tram_vitaz_31188_4,+,31188,4,2023-02-27 09:16:39,55.816952,37.726755,vl
vl_ngpt_tram_vitaz_31188_5,+,31188,5,2023-02-27 08:57:37,55.819528,37.712912,vl
vl_ngpt_tram_vitaz_31188_6,+,31188,6,2023-02-27 07:39:09,55.748712,37.675615,vl
vl_ngpt_tram_vitaz_31189_1,+,31189,1,2023-02-27 09:06:14,55.609235,37.590937,vl
vl_ngpt_tram_vitaz_31189_2,+,31189,2,2023-02-27 09:05:10,55.613298,37.591933,vl
vl_ngpt_tram_vitaz_31189_3,+,31189,3,2023-02-27 09:06:15,55.609235,37.590937,vl
vl_ngpt_tram_vitaz_31189_4,+,31189,4,2023-02-27 08:57:15,55.631405,37.600973,vl
vl_ngpt_tram_vitaz_31189_5,+,31189,5,2023-02-27 09:07:50,55.606497,37.590283,vl
vl_ngpt_tram_vitaz_31189_6,+,31189,6,2023-02-27 07:59:03,55.644657,37.60557,vl
vl_ngpt_tram_vitaz_31190_1,+,31190,1,2023-02-27 09:22:28,55.69198,37.537928,vl
vl_ngpt_tram_vitaz_31190_2,+,31190,2,2023-02-27 09:22:31,55.691978,37.537927,vl
vl_ngpt_tram_vitaz_31190_3,+,31190,3,2023-02-27 08:39:35,55.702308,37.580173,vl
vl_ngpt_tram_vitaz_31190_4,+,31190,4,2023-02-27 08:50:51,55.687384,37.556232,vl
vl_ngpt_tram_vitaz_31190_5,+,31190,5,2023-02-27 09:22:30,55.69198,37.537927,vl
vl_ngpt_tram_vitaz_31190_6,+,31190,6,2023-02-27 09:22:31,55.691978,37.537927,vl
vl_ngpt_tram_vitaz_31191_1,+,31191,1,2023-02-26 23:01:29,55.735813,37.695502,vl
vl_ngpt_tram_vitaz_31191_2,+,31191,2,2023-02-22 12:42:34,55.737502,37.679263,vl
vl_ngpt_tram_vitaz_31191_3,+,31191,3,2023-02-22 15:17:33,55.735173,37.695982,vl
vl_ngpt_tram_vitaz_31191_4,+,31191,4,2023-02-21 23:59:58,55.729269,37.646865,vl
vl_ngpt_tram_vitaz_31191_5,+,31191,5,2023-02-26 22:17:38,55.734525,37.69439,vl
vl_ngpt_tram_vitaz_31191_6,+,31191,6,2023-02-26 23:03:24,55.735813,37.695502,vl
vl_ngpt_tram_vitaz_31192_1,+,31192,1,2023-02-27 09:27:04,55.692172,37.536493,vl
vl_ngpt_tram_vitaz_31192_2,+,31192,2,2023-02-27 09:16:26,55.688785,37.543643,vl
vl_ngpt_tram_vitaz_31192_3,+,31192,3,2023-02-27 09:12:56,55.686438,37.547782,vl
vl_ngpt_tram_vitaz_31192_4,+,31192,4,2023-02-27 09:12:07,55.684952,37.550368,vl
vl_ngpt_tram_vitaz_31192_5,+,31192,5,2023-02-27 09:04:43,55.692267,37.562415,vl
vl_ngpt_tram_vitaz_31192_6,+,31192,6,2023-02-27 08:54:13,55.70566,37.586102,vl
vl_ngpt_tram_vitaz_31193_1,+,31193,1,2023-02-27 09:23:37,55.644652,37.605612,vl
vl_ngpt_tram_vitaz_31193_2,+,31193,2,2023-02-27 09:26:33,55.652933,37.605473,vl
